,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
256,"Dustin Hoffman, Jon Voight, Sylvia Miles, John McGiver",Won 3 Oscars. Another 24 wins & 15 nominations.,N/A,USA,01 Jan 2000,John Schlesinger,,Drama,"English, Italian",79,"A naive hustler travels from Texas to New York City to seek personal fortune, finding a new friend in the process.",https://m.media-amazon.com/images/M/MV5BNTgwZmIzMmYtZjE3Yy00NzgzLTgxNmUtNjlmZDlkMzlhOTJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,United Artists,R,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",16 Jun 1969,True,113 min,,Midnight Cowboy,movie,http://www.mgm.com/title_title.do?title_star=MIDNIGHT,"Waldo Salt (screenplay), James Leo Herlihy (based on the novel by)",1969,tt0064665,7.9,"88,990",,
257,"David Bradley, Freddie Fletcher, Lynne Perrie, Colin Welland",Won 2 BAFTA Film Awards. Another 3 wins & 4 nominations.,N/A,UK,19 Apr 2011,Ken Loach,,"Drama, Family",English,N/A,"A young, English working-class boy spends his free time caring for and training his pet falcon.",https://m.media-amazon.com/images/M/MV5BMTkyMDI4NDM5N15BMl5BanBnXkFtZTgwNzY5MzM2OTE@._V1_SX300.jpg,Image Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",03 Apr 1970,True,111 min,,Kes,movie,N/A,"Barry Hines (novel), Barry Hines (adaptation), Ken Loach (adaptation), Tony Garnett (adaptation)",1969,tt0064541,7.9,"16,187",,
258,"Jane Fonda, Michael Sarrazin, Susannah York, Gig Young",Won 1 Oscar. Another 9 wins & 24 nominations.,N/A,USA,13 Mar 2001,Sydney Pollack,,Drama,English,72,The lives of a disparate group of contestants intertwine in an inhumanely grueling dance marathon.,https://m.media-amazon.com/images/M/MV5BY2I3ZmQwOGMtMjdhMy00MjdkLTg3Y2ItMjZhNzI5MzZjZWUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,Anchor Bay Entertainment,M/PG,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",N/A,True,129 min,,"They Shoot Horses, Don't They?",movie,N/A,"Horace McCoy (novel), James Poe (screenplay), Robert E. Thompson (screenplay)",1969,tt0065088,7.9,"14,446",,
259,"Paul Newman, Robert Redford, Katharine Ross, Strother Martin",Won 4 Oscars. Another 16 wins & 14 nominations.,N/A,USA,16 May 2000,George Roy Hill,,"Biography, Crime, Drama, Western","English, Spanish",66,"Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia.",https://m.media-amazon.com/images/M/MV5BMTkyMTM2NDk5Nl5BMl5BanBnXkFtZTgwNzY1NzEyMDE@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",24 Oct 1969,True,110 min,,Butch Cassidy and the Sundance Kid,movie,https://www.foxmovies.com/movies/butch-cassidy-and-the-sundance-kid,William Goldman,1969,tt0064115,8.1,"185,337",,
260,"Maggie Smith, Robert Stephens, Pamela Franklin, Gordon Jackson",Won 1 Oscar. Another 5 wins & 10 nominations.,N/A,UK,06 Jul 2004,Ronald Neame,,"Drama, Romance","English, Latin, French, Italian",N/A,A headstrong young teacher in a private school in 1930s Edinburgh ignores the curriculum and influences her impressionable 12 year old charges with her over-romanticized world view.,https://m.media-amazon.com/images/M/MV5BZDZhNjY0MjctMmExYi00NTQ2LWIzODctMTc3MDdhYzdmZjcxXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,20th Century Fox Film Corporation,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",25 Feb 1969,True,116 min,,The Prime of Miss Jean Brodie,movie,N/A,"Muriel Spark (adapted from the novel by), Jay Presson Allen (based on the play by), Jay Presson Allen (screenplay)",1969,tt0064840,7.6,"7,724",,
261,"Ted Eccles, Theodore Bikel, Tudi Wiggins, Paul Hébert",1 win.,N/A,USA,27 Apr 2004,James B. Clark,,"Adventure, Family",English,N/A,As young Sam Gribley runs away he learns about nature.,https://m.media-amazon.com/images/M/MV5BZDhmY2Y5ODQtOWUwZi00YzE5LWE0MTUtNDI1YzE2MTg1OTQ4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Paramount Pictures,G,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",25 Jun 1969,True,100 min,,My Side of the Mountain,movie,N/A,"Joanna Crawford, Jean George (novel), Jane Klove, Ted Sherdeman",1969,tt0064708,6.7,895,,
262,"Arlo Guthrie, Patricia Quinn, James Broderick, Pete Seeger",Nominated for 1 Oscar. Another 3 nominations.,N/A,USA,23 Jan 2001,Arthur Penn,,"Comedy, Drama, Music",English,N/A,A cinematic adaption of Arlo Guthrie's classic song story.,https://m.media-amazon.com/images/M/MV5BZmVhM2M2MTQtMDgwMS00ZWQ4LTg1NTMtZmRmYjJlMTE5NTEzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,MGM Home Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}]",20 Aug 1969,True,111 min,,Alice's Restaurant,movie,N/A,"Arlo Guthrie (song), Venable Herndon (screenplay), Arthur Penn (screenplay)",1969,tt0064002,6.3,"3,588",,
263,"Cher, Barbara London, Steve Whittaker, Tom Nolan",N/A,N/A,USA,24 Aug 2004,Alessio de Paola,,"Drama, Romance",English,N/A,Addendum to summary: Chastity is Bipolar manic who was sexually abused as a child.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNDE1MTcxNl5BMl5BanBnXkFtZTcwMTYyOTUyMQ@@._V1_SX300.jpg,American International Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]",24 Jun 1969,True,83 min,,Chastity,movie,N/A,Sonny Bono,1969,tt0064156,5.0,386,,
264,"Woody Allen, Janet Margolin, Marcel Hillaire, Jacquelyn Hyde",3 nominations.,N/A,USA,13 Mar 2001,Woody Allen,,"Comedy, Crime","English, Yiddish",67,"The life and times of Virgil Starkwell, inept bank robber.",https://m.media-amazon.com/images/M/MV5BMjE2Mjc5NDg3OV5BMl5BanBnXkFtZTgwMzUxMjMyMTE@._V1_SX300.jpg,Twentieth Century Fox Home Entertainment,M,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",10 Jul 1970,True,85 min,,Take the Money and Run,movie,N/A,"Woody Allen (original screenplay), Mickey Rose (original screenplay)",1969,tt0065063,7.3,"25,894",,
265,"Brigitte Bardot, Annie Girardot, Jean Carmet, Jacques Duby",N/A,N/A,"France, Italy",29 Jul 2003,"Guy Casaril, Claude Chabrol",,"Comedy, Drama",French,N/A,N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BMzUyZDY2MjUtNWVhYi00MzZjLTljNzUtMGQ4MjEwNjNiZTBkXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,Parafrance,R,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",01 Apr 1975,True,91 min,,Les novices,movie,N/A,"Guy Casaril, Paul Gégauff",1970,tt0066164,4.9,144,,
266,"Petra Redinger, Christine Diersch, Dagmar Biener, Helge Hennig",N/A,N/A,West Germany,N/A,Eberhard Itzenplitz,,Drama,German,N/A,"The film criticizes the authoritarian methods of home education in a girls' home. In the course of the action, there is a revolt against the oppressive structures.",https://images-na.ssl-images-amazon.com/images/M/MV5BNTFkMmEyN2EtMWYwMy00YmMzLWEzYTUtYzA1OGUzNjE0NTM4XkEyXkFqcGdeQXVyMjI3MDczMjI@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",24 May 1970,True,90 min,,Bambule,movie,N/A,Ulrike Meinhof,1970,tt0065449,7.1,83,,
267,"Christopher Lee, Dennis Waterman, Jenny Hanley, Christopher Matthews",N/A,N/A,UK,07 Aug 2001,Roy Ward Baker,,Horror,English,N/A,"A young man, Paul Carlson, is on a trip and spends the night at Count Dracula's castle. He is murdered. After some time has passed, the young man's brother Simon comes to the small town ...",https://m.media-amazon.com/images/M/MV5BNjI0OWY0ZWYtOTU0Yy00OTVhLWI0ZTQtNjU5NDNmM2ZjODI1L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,MGM,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",23 Dec 1970,True,96 min,,Scars of Dracula,movie,N/A,"Anthony Hinds (screenplay), Bram Stoker (based on the character created by)",1970,tt0067713,6.2,"4,311",,
268,"Rod Steiger, Christopher Plummer, Orson Welles, Jack Hawkins",Won 2 BAFTA Film Awards. Another 1 win & 2 nominations.,N/A,"Italy, Soviet Union",11 Oct 2005,Sergey Bondarchuk,,"Action, Biography, Drama, History, War",English,N/A,"Facing the decline of everything he has worked to obtain, conqueror Napoleon Bonaparte and his army confront the British at the Battle of Waterloo.",https://m.media-amazon.com/images/M/MV5BNGQxYzM1ZWUtYjdlMS00M2EyLTg1MmUtNTFmZTE3NGVkMTgyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Columbia Pictures,G,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",29 Oct 1970,True,123 min,,Waterloo,movie,N/A,"H.A.L. Craig (story and screenplay), Sergey Bondarchuk (screenplay collaboration), Vittorio Bonicelli (screenplay collaboration)",1970,tt0066549,7.3,"7,168",,
269,"Catherine Deneuve, Fernando Rey, Franco Nero, Lola Gaos",Nominated for 1 Oscar. Another 11 wins & 1 nomination.,N/A,"Spain, Italy, France",30 Jan 1992,Luis Buñuel,,Drama,Spanish,93,"Shortly after her mother's death, an innocent and youthful woman will find refuge into the household of her middle-aged aristocratic guardian, who will submit her to his sexual advances.",https://m.media-amazon.com/images/M/MV5BMDU5ZWE3M2MtZTVhYS00Yjk2LWFkYjQtZDdkNzc1YmJmMGIxXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Cohen Film Collection,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '93/100'}]",29 Apr 1970,True,99 min,,Tristana,movie,N/A,"Julio Alejandro, Luis Buñuel (screen story), Benito Pérez Galdós (novel)",1970,tt0066491,7.6,"8,885",,
270,"Joan Baez, David Harris",N/A,N/A,N/A,N/A,"James Coyne, Christopher G. Knight",,Documentary,N/A,N/A,"CARRY IT ON features folksinger Joan Baez and husband David Harris, a leader of the draft resistance movement, during the powerful political currents of the late 1960s. The film follows ...","http://ia.media-imdb.com/images/M/MV5BMTY2MjA1ODE4N15BMl5BanBnXkFtZTYwNjQ3OTk0._V1_SY264_CR4,0,180,264_.jpg",Maron Films,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",26 Aug 1970,True,80 min,,Carry It On,movie,N/A,N/A,1970,tt0188484,6.2,11,,
271,"Fred Astaire, Mickey Rooney, Keenan Wynn, Paul Frees",N/A,N/A,"USA, Japan",14 Sep 2004,"Jules Bass, Arthur Rankin Jr.",,"Animation, Adventure, Comedy, Family, Fantasy, Musical",English,N/A,A mailman reveals the origin of Santa Claus.,https://m.media-amazon.com/images/M/MV5BMTc2NjMxMTU2Ml5BMl5BanBnXkFtZTcwNjg4NTYyMQ@@._V1_SX300.jpg,Classic Media,TV-G,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]",14 Dec 1970,True,48 min,,Santa Claus Is Comin' to Town,movie,N/A,Romeo Muller (teleplay by),1970,tt0066327,7.8,"10,348",,
272,"Phil Harris, Eva Gabor, Sterling Holloway, Scatman Crothers",3 wins & 1 nomination.,N/A,USA,04 Apr 2000,Wolfgang Reitherman,,"Animation, Adventure, Comedy, Family, Musical",English,66,"With the help of a smooth talking tomcat, a family of Parisian felines set to inherit a fortune from their owner try to make it back home after a jealous butler kidnaps them and leaves them in the country.",https://m.media-amazon.com/images/M/MV5BMTU1MzM0MjcxMF5BMl5BanBnXkFtZTgwODQ0MzcxMTE@._V1_SX300.jpg,Buena Vista,G,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",24 Dec 1970,True,78 min,,The Aristocats,movie,N/A,"Larry Clemmons (story), Vance Gerry (story), Ken Anderson (story), Frank Thomas (story), Eric Cleworth (story), Julius Svendsen (story), Ralph Wright (story), Tom McGowan (based on a story by), Tom Rowe (based on a story by)",1970,tt0065421,7.1,"81,554",,
273,"Ali MacGraw, Ryan O'Neal, John Marley, Ray Milland",Won 1 Oscar. Another 9 wins & 16 nominations.,N/A,USA,24 Apr 2001,Arthur Hiller,,"Drama, Romance",English,84,A boy and a girl from different backgrounds fall in love regardless of their upbringing - and then tragedy strikes.,https://m.media-amazon.com/images/M/MV5BZmFjYWU1MGQtM2FiMi00YjA3LWIwYjUtZDdhYWEyOWFhZGE0XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,Paramount Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",16 Dec 1970,True,100 min,,Love Story,movie,http://www.focusfilms.cc/film/lovestory.htm,Erich Segal,1970,tt0066011,6.9,"26,735",,
274,"Jack Nicholson, Karen Black, Billy Green Bush, Fannie Flagg",Nominated for 4 Oscars. Another 10 wins & 18 nominations.,N/A,USA,28 Aug 2001,Bob Rafelson,,Drama,English,85,"A dropout from upper-class America picks up work along the way on oil rigs when his life isn't spent in a squalid succession of bars, motels, and other points of interest.",https://m.media-amazon.com/images/M/MV5BMTRiY2VkMjctNWQzZC00NjAyLTkzNjktYzAwN2M2ODNhOTA1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Columbia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",19 Feb 1971,True,98 min,,Five Easy Pieces,movie,N/A,"Carole Eastman (screenplay), Bob Rafelson (story), Carole Eastman (story)",1970,tt0065724,7.5,"29,656",,
275,"Martin Balsam, Sô Yamamura, Jason Robards, Joseph Cotten",Won 1 Oscar. Another 1 win & 7 nominations.,N/A,"Japan, USA",02 Nov 1999,"Richard Fleischer, Kinji Fukasaku, Toshio Masuda",,"Action, Drama, History, War","English, Japanese",46,"In 1941, following months of economic embargo, Japan prepares to open its war against the United States with a preventive strike on the US naval base at Pearl Harbor.",https://m.media-amazon.com/images/M/MV5BY2MyZWY2ZDAtOTM5ZC00NTM4LTgxNWYtYjBiMTFkNjFjNTM4XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg,20th Century Fox Film Corporat,G,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",23 Sep 1970,True,144 min,,Tora! Tora! Tora!,movie,N/A,"Larry Forrester (screenplay), Hideo Oguni (screenplay), Ryûzô Kikushima (screenplay), Gordon W. Prange (based on ""Tora! Tora! Tora!""), Ladislas Farago (based on ""The Broken Seal"")",1970,tt0066473,7.5,"28,877",,
276,"Julie Andrews, Rock Hudson, Jeremy Kemp, Lance Percival",Nominated for 3 Oscars. Another 1 win & 4 nominations.,N/A,USA,25 Oct 2005,Blake Edwards,,"Comedy, Drama, Musical, Romance, War","English, German",N/A,"Set during World War I, this movie is a cute spin on the Mata Hari legend.",https://m.media-amazon.com/images/M/MV5BNTE1MzU4NWItOGRhNC00NjIzLThlZmItNTE0NTdlY2VjYjYzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,Paramount,G,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",24 Jun 1970,True,136 min,,Darling Lili,movie,N/A,"Blake Edwards, William Peter Blatty",1970,tt0065611,6.2,"1,800",,
277,"Shirley MacLaine, Clint Eastwood, Manolo Fábregas, Alberto Morin",2 nominations.,N/A,"Mexico, USA",06 May 2003,Don Siegel,,"Adventure, Romance, War, Western","English, Spanish, French, Latin",N/A,"Nun Sara is on the run in Mexico and is saved from cowboys by Hogan, who is preparing for a future mission to capture a French fort. The pair become good friends, but Sara never does tell him the true reason behind her being outlawed.",https://m.media-amazon.com/images/M/MV5BMGZiMzQyZjgtZTE0NC00MGQ0LWExZGMtMWUxZGU1OTVmMTg5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Universal Studios,GP,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}]",16 Jun 1970,True,116 min,,Two Mules for Sister Sara,movie,N/A,"Budd Boetticher (story), Albert Maltz (screenplay)",1970,tt0065134,7.0,"21,085",,
278,"Jonathan Frid, Grayson Hall, Kathryn Leigh Scott, Roger Davis",1 nomination.,N/A,USA,30 Oct 2012,Dan Curtis,,"Drama, Fantasy, Horror, Romance, Sci-Fi, Thriller",English,N/A,"Vampire Barnabas Collins is accidentally released from his centuries-long confinement at his family's estate in Maine. He targets his clueless descendants who live there now and pursues Maggie, the incarnation of his lost love.",https://m.media-amazon.com/images/M/MV5BM2I1YWE2MDYtNzE4YS00N2NlLTgzNjgtNWE4ZDI2NTMzYjUwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,MGM,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}]",06 Mar 1971,True,97 min,,House of Dark Shadows,movie,N/A,"Sam Hall (screenplay), Gordon Russell (screenplay)",1970,tt0065856,6.5,"2,286",,
279,"Kenneth Nelson, Frederick Combs, Cliff Gorman, Laurence Luckinbill",Nominated for 1 Golden Globe. Another 2 nominations.,N/A,USA,11 Nov 2008,William Friedkin,,Drama,English,N/A,Tempers fray and true selves are revealed when a heterosexual is accidentally invited to a homosexual party.,https://m.media-amazon.com/images/M/MV5BN2Q2MTU3MjMtNGIxMS00M2QzLWJjMTUtM2MwZTQ1NDkyZTgzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Hollywood Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",17 Mar 1970,True,118 min,,The Boys in the Band,movie,N/A,"Mart Crowley (play), Mart Crowley (screenplay)",1970,tt0065488,7.7,"3,538",,
280,"Jane Asher, John Moulder-Brown, Karl Michael Vogler, Christopher Sandford",N/A,N/A,"UK, West Germany",18 Jul 2011,Jerzy Skolimowski,,"Drama, Romance",English,N/A,"15-year-old dropout Mike takes a job at Newford Baths, where inappropriate sexual behaviour abounds, and becomes obsessed with his coworker Susan.",https://m.media-amazon.com/images/M/MV5BMmU1Y2QwYjUtZWYwZC00MGQyLWE4OWUtYWMwMGQ2NzUxNjkxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}]",18 Mar 1971,True,88 min,,Deep End,movie,N/A,"Jerzy Skolimowski, Jerzy Gruza, Boleslaw Sulik",1970,tt0066122,7.3,"4,387",,
281,"Butch Patrick, Mel Blanc, Daws Butler, Candy Candido",N/A,N/A,USA,N/A,"Chuck Jones, Abe Levitow, Dave Monahan",,"Family, Adventure, Animation, Fantasy",English,N/A,"Milo is a boy who is bored with life. One day he comes home to find a toll booth in his room. Having nothing better to do, he gets in his toy car and drives through - only to emerge in a world full of adventure.",https://m.media-amazon.com/images/M/MV5BODc3NTEyNmEtYmU0My00NTJlLWI1NjQtYTAxZTAxOTIwNDUwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Warner Home Video,G,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",01 Dec 1972,True,90 min,,The Phantom Tollbooth,movie,N/A,"Chuck Jones (screenplay), Sam Rosen (screenplay), Norton Juster (based on the book by)",1970,tt0064806,7.0,"2,642",,
282,"Jean-Claude Brialy, Aurora Cornu, Béatrice Romand, Laurence de Monaghan",Nominated for 1 Golden Globe. Another 6 wins & 3 nominations.,N/A,France,31 Mar 1998,Éric Rohmer,,"Drama, Romance",French,N/A,"On lakeside summer holiday, a conflicted older man is dared to have a flirt with two beautiful teenage stepsisters despite his betrothal to a diplomat's daughter and the fact that the girls have boyfriends.",https://m.media-amazon.com/images/M/MV5BNGVlYzc0Y2EtNmYzMi00OGI0LTliYTgtMGM0NWZhNWU3OTdkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Media Home Entertainment,GP,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}]",21 Feb 1971,True,105 min,,Claire's Knee,movie,N/A,Éric Rohmer,1970,tt0065772,7.8,"7,360",,
283,"Michel Piccoli, Romy Schneider, Gérard Lartigau, Jean Bouise",1 win & 1 nomination.,N/A,"France, Italy, Switzerland",30 Aug 1990,Claude Sautet,,"Drama, Romance",French,N/A,"A highway engineer is involved in a car crash, after which, near death, he remembers his life leading up to the accident.",https://m.media-amazon.com/images/M/MV5BYmYyNjI4MjgtZDg3OC00OGU2LTkxZDctOTkzMTZiNjc2ZTkxXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,Columbia Pictures,GP,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",13 Mar 1970,True,89 min,,The Things of Life,movie,N/A,"Sandro Continenza (dialogue: Italian version), Jean-Loup Dabadie (adaptation), Paul Guimard (novel), Paul Guimard (screenplay), Claude Sautet (adaptation)",1970,tt0064165,7.7,"3,305",,
284,"Christopher Lee, Klaus Kinski, Herbert Lom, Maria Rohm",N/A,N/A,"Spain, West Germany, Italy, Liechtenstein, UK",15 Dec 2015,Jesús Franco,,Horror,"English, Spanish, Italian, German",N/A,Jesús Franco's version of the Bram Stoker classic has Count Dracula as an old man who grows younger whenever he dines on the blood of young maidens.,https://m.media-amazon.com/images/M/MV5BNDNiNzg3OGYtM2E5MS00ZDU0LWI0NGYtNWMwOGZjYmRmYjJiL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Filmes Cinematografica,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",12 Oct 1973,True,98 min,,Count Dracula,movie,N/A,"Bram Stoker (novel), Erich Kröhnke (story), Augusto Finocchi (screenplay), Harry Alan Towers (screenplay: English version), Jesús Franco (screenplay)",1970,tt0065569,5.8,"2,255",,
285,"Christopher Lee, Geoffrey Keen, Gwen Watford, Linda Hayden",1 nomination.,N/A,UK,27 Apr 2004,Peter Sasdy,,"Drama, Fantasy, Horror, Romance, Thriller","English, Latin",N/A,"Three distinguished English gentlemen accidentally resurrect Count Dracula, killing a disciple of his in process. The Count seeks to avenge his dead servant, by making the trio die in the hands of their own children.",https://m.media-amazon.com/images/M/MV5BODYxMDQ5ZTEtYzM0ZS00MTk1LTlhODEtYjIyNjIxNTQ2NjQ0XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,Warner Home Video,Approved,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",07 Jun 1970,True,91 min,,Taste the Blood of Dracula,movie,N/A,"Anthony Hinds (screenplay), Bram Stoker (based on the character created by)",1970,tt0065073,6.4,"4,565",,
286,"Richard Chamberlain, Glenda Jackson, Max Adrian, Christopher Gable",N/A,N/A,UK,N/A,Ken Russell,,"Biography, Comedy, Drama, Music","English, French",N/A,"Piano teacher Peter Ilych Tchaikovsky struggles against his homosexuality by marrying, but unfortunately he chooses a nymphomaniac whom he cannot satisfy.",https://m.media-amazon.com/images/M/MV5BMjIzODk0NjMxNV5BMl5BanBnXkFtZTcwMTA2NTA0OQ@@._V1_SX300.jpg,United Artists,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",12 Feb 1971,True,123 min,,The Music Lovers,movie,N/A,"Melvyn Bragg (screenplay), Catherine Drinker Bowen (book), Barbara von Meck (book)",1971,tt0066109,7.3,"2,128",,
287,"Jean-Louis Trintignant, Stefania Sandrelli, Gastone Moschin, Enzo Tarascio",Nominated for 1 Oscar. Another 10 wins & 7 nominations.,N/A,"Italy, France, West Germany",05 Dec 2006,Bernardo Bertolucci,,Drama,"Italian, French, Latin, Chinese",100,"A weak-willed Italian man becomes a fascist flunky who goes abroad to arrange the assassination of his old teacher, now a political dissident.",https://m.media-amazon.com/images/M/MV5BODFlYzU4YTItN2EwYi00ODI3LTkwNTQtMDdkNjM3YjMyMTgyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '100/100'}]",22 Oct 1970,True,113 min,,The Conformist,movie,N/A,"Alberto Moravia (novel), Bernardo Bertolucci (screenplay), Lee Kresel (written by: English version)",1970,tt0065571,8.1,"22,878",,
288,"Burt Lancaster, Dean Martin, Jean Seberg, Jacqueline Bisset",Won 1 Oscar. Another 3 wins & 19 nominations.,N/A,USA,15 Jan 1999,"George Seaton, Henry Hathaway",,"Action, Drama, Thriller","English, Italian",42,"A bomber on board an airplane, an airport almost closed by snow, and various personal problems of the people involved.",https://m.media-amazon.com/images/M/MV5BOTk5NWJkYjItMjA2MC00NThiLWE4NTctOTFlYjcwOTA1YTM1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Universal Pictures,G,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",25 Mar 1970,True,137 min,,Airport,movie,N/A,"Arthur Hailey (from the novel by), George Seaton (written for the screen by)",1970,tt0065377,6.6,"15,720",,
